id,hedef,sira,enlem,boylam
2292,ESB,19,40.590550,31.369972
2293,ESB,20,40.552885,31.506249
2294,ESB,21,40.515060,31.642372
2295,ESB,22,40.477076,31.778341
2296,ESB,23,40.438932,31.914156
2297,ESB,24,40.400630,32.049816
2298,ESB,25,40.362169,32.185322
2299,ESB,26,40.323550,32.320673
2300,ESB,27,40.284774,32.455869
2301,ESB,28,40.245841,32.590910
2302,ESB,29,40.206751,32.725795
2303,ESB,30,40.167504,32.860525
2304,ESB,31,40.128101,32.995098
2305,EZS,0,41.275278,28.751944
2306,EZS,1,41.204511,29.104373
2307,EZS,2,41.132672,29.456036
2308,EZS,3,41.059767,29.806923
2309,EZS,4,40.985799,30.157028
2310,EZS,5,40.910774,30.506342
2311,EZS,6,40.834698,30.854859
2312,EZS,7,40.757576,31.202572
2313,EZS,8,40.679412,31.549473
2314,EZS,9,40.600213,31.895557
2315,EZS,10,40.519983,32.240816
2316,EZS,11,40.438728,32.585244
2317,EZS,12,40.356453,32.928836
2318,EZS,13,40.273164,33.271585
2319,EZS,14,40.188867,33.613485
2320,EZS,15,40.103566,33.954532
2321,EZS,16,40.017267,34.294720
2322,EZS,17,39.929976,34.634043
2323,EZS,18,39.841699,34.972497
2324,EZS,19,39.752441,35.310077
2325,EZS,20,39.662207,35.646779
2326,EZS,21,39.571004,35.982598
2327,EZS,22,39.478837,36.317530
2328,EZS,23,39.385711,36.651571
2329,EZS,24,39.291633,36.984717
2330,EZS,25,39.196608,37.316965
2331,EZS,26,39.100643,37.648310
2332,EZS,27,39.003741,37.978751
2333,EZS,28,38.905911,38.308283
2334,EZS,29,38.807156,38.636904
2335,EZS,30,38.707484,38.964611
2336,EZS,31,38.606899,39.291401
2337,FCO,0,41.275278,28.751944
2338,FCO,1,41.328931,28.226362
2339,FCO,2,41.380189,27.699933
2340,FCO,3,41.429044,27.172692
2341,FCO,4,41.475489,26.644678
2342,FCO,5,41.519516,26.115925
2343,FCO,6,41.561117,25.586473
2344,FCO,7,41.600287,25.056359
2345,FCO,8,41.637019,24.525620
2346,FCO,9,41.671307,23.994297
2347,FCO,10,41.703146,23.462428
2348,FCO,11,41.732529,22.930051
2349,FCO,12,41.759454,22.397208
2350,FCO,13,41.783914,21.863938
2351,FCO,14,41.805907,21.330282
2352,FCO,15,41.825428,20.796280
2353,FCO,16,41.842474,20.261972
2354,FCO,17,41.857044,19.727401
2355,FCO,18,41.869133,19.192607
2356,FCO,19,41.878740,18.657631
2357,FCO,20,41.885864,18.122515
2358,FCO,21,41.890503,17.587301
2359,FCO,22,41.892657,17.052029
2360,FCO,23,41.892326,16.516743
2361,FCO,24,41.889508,15.981483
2362,FCO,25,41.884205,15.446290
2363,FCO,26,41.876418,14.911208
2364,FCO,27,41.866148,14.376276
2365,FCO,28,41.853397,13.841538
2366,FCO,29,41.838166,13.307033
2367,FCO,30,41.820459,12.772803
2368,FCO,31,41.800278,12.238889
2369,FDH,0,41.275278,28.751944
2370,FDH,1,41.528641,28.197709
2371,FDH,2,41.779322,27.639139
2372,FDH,3,42.027277,27.076210
2373,FDH,4,42.272459,26.508896
2374,FDH,5,42.514824,25.937177
2375,FDH,6,42.754325,25.361033
2376,FDH,7,42.990916,24.780446
2377,FDH,8,43.224551,24.195400
2378,FDH,9,43.455181,23.605881
2379,FDH,10,43.682759,23.011878
2380,FDH,11,43.907239,22.413383
2381,FDH,12,44.128571,21.810388
2382,FDH,13,44.346708,21.202891
2383,FDH,14,44.561601,20.590888
2384,FDH,15,44.773202,19.974383
2385,FDH,16,44.981462,19.353380
2386,FDH,17,45.186332,18.727886
2387,FDH,18,45.387764,18.097911
2388,FDH,19,45.585708,17.463469
2389,FDH,20,45.780115,16.824578
2390,FDH,21,45.970937,16.181257
2391,FDH,22,46.158125,15.533531
2392,FDH,23,46.341629,14.881426
2393,FDH,24,46.521402,14.224975
2394,FDH,25,46.697395,13.564210
2395,FDH,26,46.869559,12.899172
2396,FDH,27,47.037848,12.229902
2397,FDH,28,47.202213,11.556446
2398,FDH,29,47.362607,10.878855
2399,FDH,30,47.518985,10.197184
2400,FDH,31,47.671299,9.511490
2401,FIH,0,41.275278,28.751944
2402,FIH,1,39.825702,28.131735
2403,FIH,2,38.372960,27.537188
2404,FIH,3,36.917334,26.966071
2405,FIH,4,35.459077,26.416371
2406,FIH,5,33.998417,25.886265
2407,FIH,6,32.535559,25.374097
2408,FIH,7,31.070693,24.878361
2409,FIH,8,29.603988,24.397678
2410,FIH,9,28.135600,23.930789
2411,FIH,10,26.665674,23.476532
2412,FIH,11,25.194339,23.033840
2413,FIH,12,23.721719,22.601723
2414,FIH,13,22.247925,22.179264
2415,FIH,14,20.773062,21.765607
2416,FIH,15,19.297228,21.359955
2417,FIH,16,17.820515,20.961558
2418,FIH,17,16.343007,20.569712
2419,FIH,18,14.864787,20.183750
2420,FIH,19,13.385931,19.803040
2421,FIH,20,11.906512,19.426980
2422,FIH,21,10.426601,19.054995
2423,FIH,22,8.946263,18.686530
2424,FIH,23,7.465565,18.321051
2425,FIH,24,5.984568,17.958041
2426,FIH,25,4.503334,17.596992
2427,FIH,26,3.021922,17.237412
2428,FIH,27,1.540392,16.878812
2429,FIH,28,0.058802,16.520710
2430,FIH,29,-1.422790,16.162628
2431,FIH,30,-2.904327,15.804085
2432,FIH,31,-4.385750,15.444600
2433,FRA,0,41.275278,28.751944
2434,FRA,1,41.608061,28.196494
2435,FRA,2,41.938143,27.635307
2436,FRA,3,42.265464,27.068305
2437,FRA,4,42.589964,26.495411
2438,FRA,5,42.911579,25.916547
2439,FRA,6,43.230248,25.331638
2440,FRA,7,43.545905,24.740609
2441,FRA,8,43.858486,24.143389
2442,FRA,9,44.167925,23.539906
2443,FRA,10,44.474153,22.930091
2444,FRA,11,44.777102,22.313877
2445,FRA,12,45.076703,21.691199
2446,FRA,13,45.372885,21.061995
2447,FRA,14,45.665576,20.426205
2448,FRA,15,45.954703,19.783773
2449,FRA,16,46.240194,19.134645
2450,FRA,17,46.521972,18.478771
2451,FRA,18,46.799963,17.816104
2452,FRA,19,47.074090,17.146602
2453,FRA,20,47.344275,16.470227
2454,FRA,21,47.610440,15.786945
2455,FRA,22,47.872507,15.096727
2456,FRA,23,48.130396,14.399549
2457,FRA,24,48.384026,13.695391
2458,FRA,25,48.633316,12.984241
2459,FRA,26,48.878185,12.266092
2460,FRA,27,49.118551,11.540943
2461,FRA,28,49.354332,10.808799
2462,FRA,29,49.585444,10.069672
2463,FRA,30,49.811806,9.323582
2464,FRA,31,50.033333,8.570556
2465,FRU,0,41.275278,28.751944
2466,FRU,1,41.613119,30.122025
2467,FRU,2,41.934526,31.506180
2468,FRU,3,42.239143,32.903987
2469,FRU,4,42.526627,34.314970
2470,FRU,5,42.796646,35.738601
2471,FRU,6,43.048879,37.174296
2472,FRU,7,43.283022,38.621420
2473,FRU,8,43.498786,40.079284
2474,FRU,9,43.695899,41.547151
2475,FRU,10,43.874108,43.024232
2476,FRU,11,44.033183,44.509697
2477,FRU,12,44.172913,46.002669
2478,FRU,13,44.293112,47.502236
2479,FRU,14,44.393617,49.007448
2480,FRU,15,44.474292,50.517326
2481,FRU,16,44.535025,52.030868
2482,FRU,17,44.575732,53.547047
2483,FRU,18,44.596358,55.064827
2484,FRU,19,44.596872,56.583159
2485,FRU,20,44.577275,58.100992
2486,FRU,21,44.537594,59.617279
2487,FRU,22,44.477884,61.130981
2488,FRU,23,44.398227,62.641071
2489,FRU,24,44.298733,64.146546
2490,FRU,25,44.179538,65.646425
2491,FRU,26,44.040802,67.139757
2492,FRU,27,43.882712,68.625627
2493,FRU,28,43.705476,70.103158
2494,FRU,29,43.509324,71.571515
2495,FRU,30,43.294508,73.029910
2496,FRU,31,43.061298,74.477600
2497,GNY,0,41.275278,28.751944
2498,GNY,1,41.166031,29.096564
2499,GNY,2,41.055760,29.440031
2500,GNY,3,40.944473,29.782343
2501,GNY,4,40.832177,30.123498
2502,GNY,5,40.718879,30.463494
2503,GNY,6,40.604588,30.802330
2504,GNY,7,40.489309,31.140004
2505,GNY,8,40.373051,31.476515
2506,GNY,9,40.255822,31.811863
2507,GNY,10,40.137627,32.146045
2508,GNY,11,40.018476,32.479062
2509,GNY,12,39.898374,32.810914
2510,GNY,13,39.777330,33.141600
2511,GNY,14,39.655351,33.471120
2512,GNY,15,39.532444,33.799475
2513,GNY,16,39.408617,34.126666
2514,GNY,17,39.283876,34.452691
2515,GNY,18,39.158229,34.777554
2516,GNY,19,39.031684,35.101254
2517,GNY,20,38.904247,35.423793
2518,GNY,21,38.775926,35.745172
2519,GNY,22,38.646728,36.065393
2520,GNY,23,38.516661,36.384457
2521,GNY,24,38.385730,36.702367
2522,GNY,25,38.253945,37.019124
2523,GNY,26,38.121311,37.334730
2524,GNY,27,37.987835,37.649188
2525,GNY,28,37.853526,37.962501
2526,GNY,29,37.718389,38.274671
2527,GNY,30,37.582433,38.585700
2528,GNY,31,37.445663,38.895592
2529,GOA,0,41.275278,28.751944
2530,GOA,1,41.428683,28.145367
2531,GOA,2,41.578888,27.535948
2532,GOA,3,41.725859,26.923717
2533,GOA,4,41.869566,26.308710
2534,GOA,5,42.009978,25.690964
2535,GOA,6,42.147063,25.070518
2536,GOA,7,42.280790,24.447411
2537,GOA,8,42.411131,23.821688
2538,GOA,9,42.538055,23.193393
2539,GOA,10,42.661532,22.562573
2540,GOA,11,42.781535,21.929278
2541,GOA,12,42.898035,21.293560
2542,GOA,13,43.011005,20.655471
2543,GOA,14,43.120417,20.015068
2544,GOA,15,43.226245,19.372408
2545,GOA,16,43.328464,18.727551
2546,GOA,17,43.427048,18.080559
2547,GOA,18,43.521973,17.431495
2548,GOA,19,43.613214,16.780425
2549,GOA,20,43.700750,16.127417
2550,GOA,21,43.784558,15.472540
2551,GOA,22,43.864616,14.815866
2552,GOA,23,43.940904,14.157467
2553,GOA,24,44.013402,13.497418
2554,GOA,25,44.082092,12.835796
2555,GOA,26,44.146954,12.172679
2556,GOA,27,44.207973,11.508146
2557,GOA,28,44.265132,10.842279
2558,GOA,29,44.318415,10.175159
2559,GOA,30,44.367809,9.506871
2560,GOA,31,44.413300,8.837500
2561,GOT,0,41.275278,28.751944
2562,GOT,1,41.833546,28.368384
2563,GOT,2,42.390517,27.978083
2564,GOT,3,42.946139,27.580801
2565,GOT,4,43.500363,27.176291
2566,GOT,5,44.053134,26.764295
2567,GOT,6,44.604397,26.344547
2568,GOT,7,45.154093,25.916767
2569,GOT,8,45.702161,25.480667
2570,GOT,9,46.248537,25.035945
2571,GOT,10,46.793155,24.582289
2572,GOT,11,47.335943,24.119372
2573,GOT,12,47.876828,23.646857
2574,GOT,13,48.415735,23.164390
2575,GOT,14,48.952581,22.671606
2576,GOT,15,49.487282,22.168122
2577,GOT,16,50.019750,21.653543
2578,GOT,17,50.549892,21.127454
2579,GOT,18,51.077610,20.589428
2580,GOT,19,51.602802,20.039016
2581,GOT,20,52.125360,19.475756
2582,GOT,21,52.645170,18.899165
2583,GOT,22,53.162115,18.308741
2584,GOT,23,53.676070,17.703964
2585,GOT,24,54.186902,17.084293
2586,GOT,25,54.694475,16.449167
2587,GOT,26,55.198644,15.798005
2588,GOT,27,55.699256,15.130203
2589,GOT,28,56.196150,14.445137
2590,GOT,29,56.689159,13.742164
2591,GOT,30,57.178104,13.020614
2592,GOT,31,57.662800,12.279800
2593,GRU,0,41.275278,28.751944
2594,GRU,1,39.826300,25.199336
2595,GRU,2,38.273558,21.798567
2596,GRU,3,36.626856,18.544359
2597,GRU,4,34.895428,15.429693
2598,GRU,5,33.087887,12.446364
2599,GRU,6,31.212198,9.585423
2600,GRU,7,29.275690,6.837538
2601,GRU,8,27.285082,4.193252
2602,GRU,9,25.246524,1.643181
2603,GRU,10,23.165641,-0.821865
2604,GRU,11,21.047587,-3.210795
2605,GRU,12,18.897091,-5.532191
2606,GRU,13,16.718513,-7.794301
2607,GRU,14,14.515889,-10.005032
2608,GRU,15,12.292979,-12.171979
2609,GRU,16,10.053309,-14.302447
2610,GRU,17,7.800212,-16.403495
2611,GRU,18,5.536867,-18.481971
2612,GRU,19,3.266337,-20.544559
2613,GRU,20,0.991602,-22.597826
2614,GRU,21,-1.284403,-24.648273
2615,GRU,22,-3.558762,-26.702375
2616,GRU,23,-5.828536,-28.766636
2617,GRU,24,-8.090736,-30.847638
2618,GRU,25,-10.342287,-32.952084
2619,GRU,26,-12.579992,-35.086845
2620,GRU,27,-14.800494,-37.259010
2621,GRU,28,-17.000240,-39.475920
2622,GRU,29,-19.175437,-41.745207
2623,GRU,30,-21.322011,-44.074823
2624,GRU,31,-23.435556,-46.473057
2625,GUW,0,41.275278,28.751944
2626,GUW,1,41.531953,29.420557
2627,GUW,2,41.784724,30.094456
2628,GUW,3,42.033526,30.773648
2629,GUW,4,42.278293,31.458134
2630,GUW,5,42.518957,32.147913
2631,GUW,6,42.755454,32.842980
2632,GUW,7,42.987716,33.543325
2633,GUW,8,43.215675,34.248933
2634,GUW,9,43.439266,34.959784
2635,GUW,10,43.658422,35.675857
2636,GUW,11,43.873075,36.397122
2637,GUW,12,44.083159,37.123545
2638,GUW,13,44.288608,37.855089
2639,GUW,14,44.489356,38.591709
2640,GUW,15,44.685337,39.333356
2641,GUW,16,44.876486,40.079977
2642,GUW,17,45.062738,40.831510
2643,GUW,18,45.244029,41.587890
2644,GUW,19,45.420297,42.349046
2645,GUW,20,45.591477,43.114900
2646,GUW,21,45.757510,43.885369
2647,GUW,22,45.918333,44.660364
2648,GUW,23,46.073888,45.439791
2649,GUW,24,46.224115,46.223548
2650,GUW,25,46.368957,47.011529
2651,GUW,26,46.508359,47.803621
2652,GUW,27,46.642265,48.599706
2653,GUW,28,46.770623,49.399659
2654,GUW,29,46.893381,50.203350
2655,GUW,30,47.010489,51.010644
2656,GUW,31,47.121899,51.821400
2657,GVA,0,41.275278,28.751944
2658,GVA,1,41.501593,28.085031
2659,GVA,2,41.724028,27.413481
2660,GVA,3,41.942526,26.737306
2661,GVA,4,42.157030,26.056524
2662,GVA,5,42.367483,25.371155
2663,GVA,6,42.573826,24.681223
2664,GVA,7,42.776003,23.986758
2665,GVA,8,42.973956,23.287791
2666,GVA,9,43.167630,22.584358
2667,GVA,10,43.356967,21.876501
2668,GVA,11,43.541911,21.164265
2669,GVA,12,43.722408,20.447698
2670,GVA,13,43.898401,19.726855
2671,GVA,14,44.069836,19.001793
2672,GVA,15,44.236660,18.272576
2673,GVA,16,44.398819,17.539271
2674,GVA,17,44.556260,16.801949
2675,GVA,18,44.708932,16.060688
2676,GVA,19,44.856785,15.315567
2677,GVA,20,44.999767,14.566674
2678,GVA,21,45.137832,13.814099
2679,GVA,22,45.270930,13.057936
2680,GVA,23,45.399015,12.298286
2681,GVA,24,45.522042,11.535252
2682,GVA,25,45.639968,10.768943
2683,GVA,26,45.752749,9.999473
2684,GVA,27,45.860344,9.226958
2685,GVA,28,45.962714,8.451521
2686,GVA,29,46.059820,7.673287
2687,GVA,30,46.151626,6.892385
2688,GVA,31,46.238098,6.108950
2689,GYD,0,41.275278,28.751944
2690,GYD,1,41.310994,29.440794
2691,GYD,2,41.342598,30.130357
2692,GYD,3,41.370084,30.820545
2693,GYD,4,41.393442,31.511272
2694,GYD,5,41.412667,32.202453
2695,GYD,6,41.427753,32.893998
2696,GYD,7,41.438696,33.585821
2697,GYD,8,41.445494,34.277833
2698,GYD,9,41.448144,34.969945
2699,GYD,10,41.446646,35.662070
2700,GYD,11,41.441000,36.354119
2701,GYD,12,41.431208,37.046003
2702,GYD,13,41.417272,37.737635
2703,GYD,14,41.399196,38.428925
2704,GYD,15,41.376985,39.119787
2705,GYD,16,41.350646,39.810134
2706,GYD,17,41.320184,40.499879
2707,GYD,18,41.285609,41.188935
2708,GYD,19,41.246930,41.877219
2709,GYD,20,41.204158,42.564645
2710,GYD,21,41.157303,43.251130
2711,GYD,22,41.106379,43.936592
2712,GYD,23,41.051398,44.620950
2713,GYD,24,40.992376,45.304122
2714,GYD,25,40.929329,45.986031
2715,GYD,26,40.862272,46.666599
2716,GYD,27,40.791224,47.345749
2717,GYD,28,40.716203,48.023406
2718,GYD,29,40.637228,48.699498
2719,GYD,30,40.554319,49.373953
2720,GYD,31,40.467499,50.046700
2721,GZP,0,41.275278,28.751944
2722,GZP,1,41.116520,28.874527
2723,GZP,2,40.957632,28.996517
2724,GZP,3,40.798617,29.117922
2725,GZP,4,40.639474,29.238746
2726,GZP,5,40.480207,29.358995
2727,GZP,6,40.320816,29.478675
2728,GZP,7,40.161301,29.597791
2729,GZP,8,40.001665,29.716348
2730,GZP,9,39.841910,29.834352
2731,GZP,10,39.682035,29.951808
2732,GZP,11,39.522042,30.068721
2733,GZP,12,39.361932,30.185097
2734,GZP,13,39.201708,30.300940
2735,GZP,14,39.041369,30.416255
2736,GZP,15,38.880917,30.531048
2737,GZP,16,38.720353,30.645324
2738,GZP,17,38.559679,30.759087
2739,GZP,18,38.398894,30.872343
2740,GZP,19,38.238002,30.985095
2741,GZP,20,38.077002,31.097350
2742,GZP,21,37.915896,31.209111
2743,GZP,22,37.754684,31.320384
2744,GZP,23,37.593368,31.431172
2745,GZP,24,37.431949,31.541482
2746,GZP,25,37.270429,31.651316
2747,GZP,26,37.108807,31.760680
2748,GZP,27,36.947085,31.869578
2749,GZP,28,36.785264,31.978014
2750,GZP,29,36.623345,32.085994
2751,GZP,30,36.461329,32.193520
2752,GZP,31,36.299217,32.300598
2753,GZT,0,41.275278,28.751944
2754,GZT,1,41.146269,29.050530
2755,GZT,2,41.016492,29.347941
2756,GZT,3,40.885954,29.644178
2757,GZT,4,40.754661,29.939246
2758,GZT,5,40.622619,30.233147
2759,GZT,6,40.489836,30.525885
2760,GZT,7,40.356316,30.817464
2761,GZT,8,40.222067,31.107888
2762,GZT,9,40.087096,31.397159
2763,GZT,10,39.951407,31.685283
2764,GZT,11,39.815009,31.972263
2765,GZT,12,39.677906,32.258103
2766,GZT,13,39.540105,32.542807
2767,GZT,14,39.401612,32.826381
2768,GZT,15,39.262434,33.108828
2769,GZT,16,39.122576,33.390152
2770,GZT,17,38.982045,33.670360
2771,GZT,18,38.840846,33.949454
2772,GZT,19,38.698986,34.227441
2773,GZT,20,38.556470,34.504324
2774,GZT,21,38.413305,34.780109
2775,GZT,22,38.269496,35.054801
2776,GZT,23,38.125049,35.328405
2777,GZT,24,37.979970,35.600926
2778,GZT,25,37.834265,35.872369
2779,GZT,26,37.687939,36.142740
2780,GZT,27,37.540998,36.412044
2781,GZT,28,37.393449,36.680286
2782,GZT,29,37.245295,36.947472
2783,GZT,30,37.096544,37.213608
2784,GZT,31,36.947201,37.478699
2785,HAJ,0,41.275278,28.751944
2786,HAJ,1,41.679480,28.252017
2787,HAJ,2,42.081488,27.745787
2788,HAJ,3,42.481244,27.233120
2789,HAJ,4,42.878685,26.713879
2790,HAJ,5,43.273749,26.187926
2791,HAJ,6,43.666372,25.655121
2792,HAJ,7,44.056489,25.115323
2793,HAJ,8,44.444030,24.568389
2794,HAJ,9,44.828926,24.014175
2795,HAJ,10,45.211106,23.452535
2796,HAJ,11,45.590497,22.883325
2797,HAJ,12,45.967022,22.306397
2798,HAJ,13,46.340604,21.721603
2799,HAJ,14,46.711164,21.128795
2800,HAJ,15,47.078621,20.527825
2801,HAJ,16,47.442891,19.918546
2802,HAJ,17,47.803889,19.300808
2803,HAJ,18,48.161526,18.674464
2804,HAJ,19,48.515712,18.039369
2805,HAJ,20,48.866357,17.395376
2806,HAJ,21,49.213364,16.742343
2807,HAJ,22,49.556638,16.080126
2808,HAJ,23,49.896081,15.408587
2809,HAJ,24,50.231590,14.727588
2810,HAJ,25,50.563064,14.036997
2811,HAJ,26,50.890397,13.336684
2812,HAJ,27,51.213480,12.626523
2813,HAJ,28,51.532205,11.906394
2814,HAJ,29,51.846460,11.176182
2815,HAJ,30,52.156131,10.435778
2816,HAJ,31,52.461102,9.685080
2817,HAM,0,41.275278,28.751944
2818,HAM,1,41.715087,28.272143
2819,HAM,2,42.152873,27.785745
2820,HAM,3,42.588576,27.292588
2821,HAM,4,43.022134,26.792506
2822,HAM,5,43.453484,26.285328
2823,HAM,6,43.882560,25.770883
2824,HAM,7,44.309296,25.248994
2825,HAM,8,44.733620,24.719483
2826,HAM,9,45.155462,24.182166
2827,HAM,10,45.574746,23.636860
2828,HAM,11,45.991398,23.083376
2829,HAM,12,46.405337,22.521523
2830,HAM,13,46.816482,21.951107
2831,HAM,14,47.224751,21.371932
2832,HAM,15,47.630055,20.783800
2833,HAM,16,48.032307,20.186509
2834,HAM,17,48.431415,19.579857
2835,HAM,18,48.827283,18.963639
2836,HAM,19,49.219816,18.337649
2837,HAM,20,49.608911,17.701680
2838,HAM,21,49.994467,17.055524
2839,HAM,22,50.376376,16.398972
2840,HAM,23,50.754530,15.731816
2841,HAM,24,51.128817,15.053848
2842,HAM,25,51.499119,14.364861
2843,HAM,26,51.865320,13.664649
2844,HAM,27,52.227296,12.953010
2845,HAM,28,52.584922,12.229743
2846,HAM,29,52.938070,11.494652
2847,HAM,30,53.286608,10.747543
2848,HAM,31,53.630402,9.988230
2849,HBE,0,41.275278,28.751944
2850,HBE,1,40.941290,28.786734
2851,HBE,2,40.607292,28.821174
2852,HBE,3,40.273284,28.855271
2853,HBE,4,39.939266,28.889033
2854,HBE,5,39.605239,28.922467
2855,HBE,6,39.271201,28.955580
2856,HBE,7,38.937155,28.988379
2857,HBE,8,38.603099,29.020870
2858,HBE,9,38.269035,29.053060
2859,HBE,10,37.934962,29.084955
2860,HBE,11,37.600880,29.116562
2861,HBE,12,37.266790,29.147886
2862,HBE,13,36.932692,29.178934
2863,HBE,14,36.598585,29.209710
2864,HBE,15,36.264471,29.240221
2865,HBE,16,35.930349,29.270472
2866,HBE,17,35.596220,29.300469
2867,HBE,18,35.262083,29.330216
2868,HBE,19,34.927940,29.359718
2869,HBE,20,34.593789,29.388982
2870,HBE,21,34.259631,29.418011
2871,HBE,22,33.925466,29.446810
2872,HBE,23,33.591295,29.475384
2873,HBE,24,33.257117,29.503738
2874,HBE,25,32.922932,29.531875
2875,HBE,26,32.588742,29.559801
2876,HBE,27,32.254545,29.587519
2877,HBE,28,31.920343,29.615034
2878,HBE,29,31.586134,29.642350
2879,HBE,30,31.251920,29.669471
2880,HBE,31,30.917700,29.696400
2881,HEL,0,41.275278,28.751944
2882,HEL,1,41.891019,28.669168
2883,HEL,2,42.506700,28.584780
2884,HEL,3,43.122318,28.498714
2885,HEL,4,43.737870,28.410898
2886,HEL,5,44.353353,28.321258
2887,HEL,6,44.968765,28.229715
2888,HEL,7,45.584102,28.136186
2889,HEL,8,46.199361,28.040584
2890,HEL,9,46.814538,27.942818
2891,HEL,10,47.429631,27.842788
2892,HEL,11,48.044634,27.740393
2893,HEL,12,48.659544,27.635523
2894,HEL,13,49.274357,27.528064
2895,HEL,14,49.889067,27.417891
2896,HEL,15,50.503670,27.304877
2897,HEL,16,51.118161,27.188882
2898,HEL,17,51.732534,27.069760
2899,HEL,18,52.346784,26.947356
2900,HEL,19,52.960903,26.821502
2901,HEL,20,53.574886,26.692022
2902,HEL,21,54.188724,26.558726
2903,HEL,22,54.802412,26.421413
2904,HEL,23,55.415939,26.279865
2905,HEL,24,56.029298,26.133851
2906,HEL,25,56.642478,25.983124
2907,HEL,26,57.255471,25.827415
2908,HEL,27,57.868265,25.666438
2909,HEL,28,58.480848,25.499885
2910,HEL,29,59.093207,25.327422
2911,HEL,30,59.705329,25.148690
2912,HEL,31,60.317200,24.963301
2913,HKG,0,41.275278,28.751944
2914,HKG,1,41.807006,31.772720
2915,HKG,2,42.258341,34.840185
2916,HKG,3,42.626837,37.947773
2917,HKG,4,42.910427,41.088069
2918,HKG,5,43.107478,44.252937
2919,HKG,6,43.216832,47.433678
2920,HKG,7,43.237839,50.621224
2921,HKG,8,43.170374,53.806341
2922,HKG,9,43.014838,56.979856
2923,HKG,10,42.772152,60.132869
2924,HKG,11,42.443728,63.256955
2925,HKG,12,42.031432,66.344339
2926,HKG,13,41.537539,69.388040
2927,HKG,14,40.964673,72.381969
2928,HKG,15,40.315753,75.321001
2929,HKG,16,39.593929,78.200991
2930,HKG,17,38.802523,81.018771
2931,HKG,18,37.944973,83.772110
2932,HKG,19,37.024782,86.459652
2933,HKG,20,36.045471,89.080839
2934,HKG,21,35.010537,91.635828
2935,HKG,22,33.923428,94.125394
2936,HKG,23,32.787508,96.550843
2937,HKG,24,31.606042,98.913923
2938,HKG,25,30.382180,101.216744
2939,HKG,26,29.118948,103.461702
